150.9676	150.9676	125806.7421
150.9700	150.9700	9839.9317
150.9765	150.9765	47743.1388
150.9976	150.9976	13571.5792
151.0241	151.0241	1992.3142
151.0340	151.0340	138105.5124
151.0477	151.0477	5654.2642
151.0865	151.0865	2652.8030
152.0619	152.0619	104040.1948
152.0704	152.0704	8090.2678
152.1069	152.1069	13476.8980
152.9469	152.9469	12442.9842
152.9832	152.9832	32300.6064
152.9856	152.9856	171706.7751
152.9896	152.9896	45652.2613
152.9922	152.9922	17882.6441
153.0633	153.0633	34168.6807
153.0697	153.0697	24269.9495
153.1020	153.1020	3894.9143
153.1386	153.1386	12309.7247
153.9849	153.9849	98167.1084
154.0172	154.0172	3730.7994
154.0349	154.0349	1811.8154
154.0649	154.0649	105208.9042
154.0860	154.0860	90488.9627
154.1225	154.1225	57654.3578
154.9072	154.9072	5202.6152
154.9156	154.9156	9411.0559
154.9326	154.9326	6878156.6542
154.9624	154.9624	2300.1409
154.9689	154.9689	1302208.9915
155.0012	155.0012	6380.7870
155.0076	155.0076	40377.3592
155.0126	155.0126	1960.7545
155.0187	155.0187	21353.6881
155.0311	155.0311	22724.7713
155.0728	155.0728	5288.8039
155.1177	155.1177	4175.1134
155.1259	155.1259	1893.7364
155.1541	155.1541	3297.5933
155.9359	155.9359	78595.5023
155.9641	155.9641	43204.7364
155.9722	155.9722	8817.7540
156.0029	156.0029	8469.0783
156.0329	156.0329	26018.3758
156.0806	156.0806	52855.1979
156.1017	156.1017	304485.2154
156.1382	156.1382	18943.7948
156.9287	156.9287	50533.5263
156.9337	156.9337	498986.3194
156.9369	156.9369	7405.9965
156.9482	156.9482	86278.8973
156.9655	156.9655	4599.3973
156.9846	156.9846	53445.0900
156.9870	156.9870	679329.3750
156.9984	156.9984	1583.3794
157.0234	157.0234	35292.0820
157.0469	157.0469	54138.7835
157.0759	157.0759	11175.6786
157.0840	157.0840	2449.8992
157.0886	157.0886	4833.6500
157.0969	157.0969	103981.7224
157.1051	157.1051	3764.9622
157.1083	157.1083	18675.4844
