150.9558	150.9558	12070.2876
151.0866	151.0866	4993.7925
151.1229	151.1229	84804.107
151.9334	151.9334	7718.638
151.9510	151.9510	40090.9136
152.0566	152.0566	13783.6655
152.0620	152.0620	313662.2992
152.1069	152.1069	32340.7136
152.1181	152.1181	5036.753
152.1433	152.1433	22996.7577
152.9924	152.9924	57523.8544
153.0573	153.0573	8132.5733
153.0633	153.0633	26101.0488
153.0654	153.0654	22193.5583
153.0698	153.0698	160269.315
153.1022	153.1022	23145.2183
153.1385	153.1385	174021.4302
154.0350	154.0350	7697.8772
154.0650	154.0650	488765.5409
154.0732	154.0732	10385.0001
154.0776	154.0776	24335.1423
154.0974	154.0974	6021.512
154.1225	154.1225	233477.6267
154.1589	154.1589	10066.9456
154.9690	154.9690	105041.0857
155.0603	155.0603	39979.2974
155.0684	155.0684	34006.0967
155.0728	155.0728	77888.9456
155.0854	155.0854	34544.721
155.1178	155.1178	42047.5917
155.1259	155.1259	5390.9864
155.1542	155.1542	49168.0669
156.0031	156.0031	7086.2491
156.0143	156.0143	99049.6348
156.0681	156.0681	48857.8411
156.0764	156.0764	4195.1096
156.0807	156.0807	445881.2031
156.1019	156.1019	9497.2605
156.1131	156.1131	5872.3641
156.1383	156.1383	145748.382
156.1495	156.1495	9770.9081
156.8853	156.8853	1139562.021
157.0348	157.0348	92654.2414
157.0760	157.0760	90740.661
157.0841	157.0841	29091.7065
157.0886	157.0886	155509.0267
157.0971	157.0971	49630.6021
157.1012	157.1012	7518.5802
157.1083	157.1083	66222.7449
157.1335	157.1335	19477.3356
158.0188	158.0188	393017.1336
158.0551	158.0551	20859.4578
158.0600	158.0600	4064.1011
158.0794	158.0794	4060.0915
158.0838	158.0838	37758.1986
158.0923	158.0923	45229.5553
158.0964	158.0964	295084.1264
158.1175	158.1175	17583.0498
158.8834	158.8834	141717.9585
158.9220	158.9220	209817.6454
158.9430	158.9430	13087.2733
159.0028	159.0028	5500.2445
159.0140	159.0140	138106.9287
159.0504	159.0504	1602261.427
159.0916	159.0916	197908.973
159.0997	159.0997	18273.7496
159.1042	159.1042	22243.691
159.1168	159.1168	5837.5334
159.1240	159.1240	141818.9772
159.9770	159.9770	11413.9922
159.9956	159.9956	22780.1006
159.9980	159.9980	226163.2596
160.0344	160.0344	540592.2985
160.0537	160.0537	54558.4872
160.0708	160.0708	18169.8552
160.0756	160.0756	26326.4715
160.0995	160.0995	7267.5715
160.1080	160.1080	84737.2775
160.1120	160.1120	141779.9928
160.9013	160.9013	496119.6911
160.9201	160.9201	5556.9535
161.0184	161.0184	7440.8944
161.0296	161.0296	86826.2436
161.0377	161.0377	8586.1519
161.0433	161.0433	9031.3971
161.0660	161.0660	77591.5668
