151.0501	151.0501	48818.2733
151.0542	151.0542	8502.5469
151.0865	151.0865	294238.3074
151.0977	151.0977	22423.6666
151.1229	151.1229	77630.1652
152.0342	152.0342	5655.6752
152.0494	152.0494	31607.6969
152.0620	152.0620	813997.0002
152.0705	152.0705	155285.3419
152.0817	152.0817	207885.2318
152.0898	152.0898	10505.7381
152.1069	152.1069	106530.5963
152.1181	152.1181	24864.3096
152.1433	152.1433	43966.2304
153.0446	153.0446	8980.6405
153.0572	153.0572	120679.1666
153.0657	153.0657	284289.9356
153.0698	153.0698	355385.0236
153.1021	153.1021	258896.5702
153.1134	153.1134	11231.4104
153.1385	153.1385	102970.6115
154.0498	154.0498	9058.2295
154.0610	154.0610	13675.6665
154.0650	154.0650	1848350.214
154.0731	154.0731	23190.3454
154.0776	154.0776	37653.3994
154.0861	154.0861	116022.7752
154.0974	154.0974	90841.5243
154.1055	154.1055	7566.3471
154.1225	154.1225	86491.3908
154.1337	154.1337	7118.6936
154.9901	154.9901	11472.9535
155.0450	155.0450	17553.0449
155.0490	155.0490	20507.2417
155.0602	155.0602	614029.9815
155.0683	155.0683	189648.8465
155.0728	155.0728	222083.2323
155.0814	155.0814	181918.739
155.0854	155.0854	79920.3575
155.0926	155.0926	132425.5707
155.1177	155.1177	167250.8514
155.9741	155.9741	7374.5828
156.0443	156.0443	29625.8076
156.0555	156.0555	10761.6261
156.0636	156.0636	42860.0214
156.0654	156.0654	6022.4706
156.0681	156.0681	525397.9077
156.0766	156.0766	24800.8507
156.0807	156.0807	1164571.952
156.1018	156.1018	149270.3827
156.1131	156.1131	34161.0582
157.0521	157.0521	12612.0484
157.0607	157.0607	22453.934
157.0634	157.0634	26562.9504
157.0647	157.0647	124878.9108
157.0715	157.0715	36038.0097
157.0759	157.0759	1051352.036
157.0840	157.0840	109294.8321
157.0885	157.0885	141956.9263
157.0971	157.0971	85909.2018
157.1011	157.1011	5680.0139
157.1083	157.1083	401693.5858
157.1335	157.1335	7874.4442
158.0599	158.0599	253767.4881
158.0712	158.0712	91767.4496
158.0793	158.0793	82840.0811
158.0838	158.0838	591049.8586
158.0923	158.0923	69951.9445
158.0963	158.0963	352156.9595
158.1116	158.1116	7412.4199
159.0552	159.0552	47675.7487
159.0586	159.0586	28070.2731
159.0633	159.0633	11257.9619
159.0664	159.0664	8785.9161
159.0678	159.0678	112976.3455
159.0763	159.0763	7201.8947
159.0790	159.0790	7691.2248
159.0804	159.0804	39826.9098
159.0871	159.0871	38329.7859
159.0916	159.0916	3849771.887
159.0996	159.0996	15144.602
159.1239	159.1239	47335.1002
160.0215	160.0215	5026.1817
160.0392	160.0392	5954.0481
160.0504	160.0504	10418.7871
160.0756	160.0756	621227.985
160.0868	160.0868	198202.7943
160.0949	160.0949	363801.662
160.0994	160.0994	4619.705
160.1079	160.1079	31550.3458
160.1119	160.1119	132847.0156
161.0384	161.0384	10945.5426
161.0596	161.0596	48390.2483
161.0708	161.0708	184589.1371
161.0789	161.0789	43188.633
161.0820	161.0820	51852.3973
161.0960	161.0960	4935.1971
161.1072	161.1072	121106.078
162.0370	162.0370	10229.8213
162.0462	162.0462	5509.9536
162.0548	162.0548	266669.5902
162.0660	162.0660	118971.0625
162.0912	162.0912	153284.6368
162.1024	162.1024	165640.0093
162.1276	162.1276	15750.4821
163.0500	163.0500	35247.2896
163.0541	163.0541	277517.4239
163.0581	163.0581	8186.0436
163.0613	163.0613	13455.7546
163.0864	163.0864	194068.2184
163.0977	163.0977	25089.1243
163.1228	163.1228	77723.4659
164.0453	164.0453	16981.6913
164.0493	164.0493	100947.1671
164.0574	164.0574	17025.9756
164.0619	164.0619	26745.421
164.0704	164.0704	67564.1134
164.0817	164.0817	226290.2189
164.1069	164.1069	52954.3337
164.1181	164.1181	117966.5085
165.0572	165.0572	30704.9387
165.0658	165.0658	181152.7349
165.0698	165.0698	888460.4749
165.0770	165.0770	142835.0913
165.1021	165.1021	262961.819
165.1134	165.1134	22531.9961
165.1385	165.1385	57388.4956
166.0498	166.0498	7330.9463
166.0524	166.0524	10774.3552
166.0610	166.0610	23099.2449
166.0650	166.0650	648825.0444
166.0731	166.0731	91992.743
166.0776	166.0776	38375.1778
166.0861	166.0861	88567.1416
166.0974	166.0974	218099.9482
166.1055	166.1055	6313.02
166.1086	166.1086	4752.0827
166.1225	166.1225	55602.5159
166.1337	166.1337	26396.576
166.9901	166.9901	8437.489
167.0450	167.0450	44077.3219
167.0603	167.0603	295568.2178
167.0684	167.0684	61445.0758
167.0728	167.0728	1724833.855
167.0814	167.0814	274534.0867
167.0854	167.0854	81620.51
167.0926	167.0926	152303.1948
167.1178	167.1178	199485.8475
167.1290	167.1290	4407.7772
167.1541	167.1541	59191.8718
168.0443	168.0443	6868.3065
168.0568	168.0568	126573.645
168.0636	168.0636	15026.2432
168.0654	168.0654	13442.5026
168.0681	168.0681	334232.2828
168.0762	168.0762	187395.3347
168.0806	168.0806	1100091.622
168.0847	168.0847	6150.8298
168.1018	168.1018	89907.1094
168.1130	168.1130	94324.0964
168.1382	168.1382	81303.5779
168.9694	168.9694	13458.6478
169.0521	169.0521	25619.63
169.0606	169.0606	36083.9214
169.0647	169.0647	289903.0378
169.0714	169.0714	18609.7369
169.0759	169.0759	1191567.419
169.0840	169.0840	107816.2363
169.0885	169.0885	95518.9287
169.0970	169.0970	215898.718
169.1082	169.1082	75265.306
169.1334	169.1334	116955.4892
169.9898	169.9898	11892.9124
170.0599	170.0599	3732158.288
170.0680	170.0680	19693.8964
170.0711	170.0711	94135.228
170.0792	170.0792	100340.4814
170.0810	170.0810	19621.6272
170.0837	170.0837	86892.9862
170.0922	170.0922	25284.4219
170.0963	170.0963	435148.3402
170.1174	170.1174	7710.2276
170.1287	170.1287	11410.1091
170.9850	170.9850	8457.5812
171.0439	171.0439	5034.8874
171.0551	171.0551	63829.9349
171.0632	171.0632	358542.4123
171.0677	171.0677	10250.9439
171.0763	171.0763	25390.811
171.0790	171.0790	13545.7527
171.0803	171.0803	24305.8487
171.0915	171.0915	439706.0324
171.0996	171.0996	33114.468
171.1041	171.1041	4333.9864
171.1126	171.1126	45752.1248
171.1239	171.1239	22458.5416
171.1490	171.1490	5114.8447
171.9929	171.9929	5099.3918
172.0054	172.0054	5687.8841
172.0504	172.0504	8010.2098
172.0629	172.0629	5076.1439
172.0755	172.0755	308048.4398
172.0867	172.0867	89172.5428
172.0948	172.0948	27970.1431
172.0993	172.0993	12987.9053
172.1079	172.1079	38168.7184
172.1119	172.1119	126969.4426
173.0007	173.0007	8267.7023
173.0293	173.0293	9538.4334
173.0596	173.0596	13274.6683
173.0709	173.0709	123511.5662
173.0790	173.0790	12359.9414
173.0821	173.0821	13988.6578
173.0834	173.0834	4638.1634
173.0920	173.0920	5156.0105
173.1072	173.1072	117461.7042
173.1284	173.1284	34388.6308
173.9847	173.9847	10143.422
174.0372	174.0372	6714.7432
