150.9211	150.9211	99163.0033
152.0193	152.0193	13721.1315
152.0618	152.0618	140407.7516
152.9590	152.9590	546111.2674
153.0696	153.0696	28565.126
153.1020	153.1020	19076.377
154.0349	154.0349	60345.0277
154.0649	154.0649	64119.4818
154.1098	154.1098	175717.906
154.9548	154.9548	11157.2925
154.9689	154.9689	40533.4649
155.0189	155.0189	48242.7377
155.1176	155.1176	169229.4496
156.0029	156.0029	51187.3091
156.0393	156.0393	28229.3715
156.0806	156.0806	34562.6989
156.9982	156.9982	131631.6682
157.0346	157.0346	214777.0091
157.0758	157.0758	12218.6896
157.1333	157.1333	1169066.293
158.0060	158.0060	17142.6461
158.0186	158.0186	92205.6735
158.0550	158.0550	27139.1994
158.1366	158.1366	78762.0891
159.0138	159.0138	133635.2944
159.0502	159.0502	319710.9204
159.9979	159.9979	211494.0815
160.0026	160.0026	82383.2132
160.0342	160.0342	24180.9551
160.0706	160.0706	13307.5996
160.0754	160.0754	13165.6669
160.9990	160.9990	405672.3214
161.0295	161.0295	23667.371
161.0659	161.0659	79156.9902
162.0183	162.0183	5812459.986
162.9030	162.9030	10661.028
162.9409	162.9409	91633.2048
163.0146	163.0146	24336839.91
163.0212	163.0212	41840.3438
163.0537	163.0537	40253.0623
163.0837	163.0837	21406.7268
163.9361	163.9361	14237.7098
164.0179	164.0179	742650.4993
164.0224	164.0224	35095.8038
164.9202	164.9202	19151456.77
165.0188	165.0188	148753.2904
165.0283	165.0283	11847.1043
165.0695	165.0695	138811.4648
165.0994	165.0994	29793.986
165.9195	165.9195	116952.8165
165.9243	165.9243	14615.1407
166.0348	166.0348	14705.1849
166.0648	166.0648	30266.8017
166.0729	166.0729	10051.7257
166.8677	166.8677	9630.0923
166.9160	166.9160	813791.9486
166.9244	166.9244	120881.6267
166.9800	166.9800	155189.0243
167.0188	167.0188	15700.0903
167.0726	167.0726	62626.6202
168.0566	168.0566	28265.6108
168.0740	168.0740	11820.3357
168.0805	168.0805	25378.6816
168.9719	168.9719	59389.7045
168.9957	168.9957	42611.4109
168.9981	168.9981	35862.507
169.0345	169.0345	49369.5468
169.0645	169.0645	51029.4824
169.0757	169.0757	17124.7326
169.9797	169.9797	49595.6245
169.9855	169.9855	40397.4722
170.0059	170.0059	23490.6889
170.0185	170.0185	11301.8848
170.0297	170.0297	10780.1922
170.9809	170.9809	62478.6094
171.0001	171.0001	33129.5891
171.0137	171.0137	111375.4512
171.0501	171.0501	63556.43
171.9954	171.9954	10815.1167
171.9978	171.9978	57080.4777
172.0026	172.0026	37184.0621
172.0342	172.0342	89820.4658
172.0454	172.0454	15116.9813
172.0705	172.0705	31630.3585
172.9990	172.9990	185761.4141
173.0295	173.0295	487953.519
173.0659	173.0659	152331.1881
174.0135	174.0135	186421.343
174.0193	174.0193	135505.7995
174.0328	174.0328	10614.9138
174.0499	174.0499	16087.2055
174.9975	174.9975	10769.799
175.0146	175.0146	12997.9961
175.0451	175.0451	24886.4519
175.0815	175.0815	596066.2154
176.0291	176.0291	35227.0502
176.0404	176.0404	12340.3459
176.0618	176.0618	47213.6247
176.0848	176.0848	23383.7067
177.0158	177.0158	22307.9304
177.0244	177.0244	77436.2979
177.0303	177.0303	42895.4101
177.0632	177.0632	39501.3222
177.0696	177.0696	11046.3775
177.0744	177.0744	23929.7217
177.0995	177.0995	25765.2714
178.0236	178.0236	18423.8412
178.0584	178.0584	36781.505
178.0774	178.0774	56151.5695
178.9179	178.9179	32528.6231
178.9744	178.9744	80716.0128
178.9801	178.9801	252305.0689
179.0788	179.0788	22034.7281
179.9699	179.9699	10882.7498
180.0288	180.0288	173238.0277
180.0393	180.0393	56358.8785
180.0741	180.0741	14471.3711
180.0805	180.0805	25006.2073
180.8941	180.8941	18657.4039
180.8973	180.8973	180218.4034
180.9515	180.9515	116053.1415
180.9957	180.9957	28449.3272
181.0252	181.0252	853822.7976
181.0345	181.0345	16687.1993
181.9467	181.9467	11651.5893
181.9798	181.9798	34621.033
181.9855	181.9855	1218687.897
182.0285	182.0285	13291.6565
182.0297	182.0297	67076.0553
182.9308	182.9308	12921.2337
182.9889	182.9889	22505.0676
183.0114	183.0114	30724.7386
183.0138	183.0138	44613.9086
183.0502	183.0502	34196.8867
183.9814	183.9814	38271.4287
183.9955	183.9955	69301.1381
184.0002	184.0002	28710.5691
184.0342	184.0342	23229.1154
184.0455	184.0455	70092.7509
184.9907	184.9907	107132.8183
184.9931	184.9931	14467.6698
184.9966	184.9966	147898.9561
185.0295	185.0295	100486.2257
185.0659	185.0659	74634.0254
186.0111	186.0111	42790.2664
186.0193	186.0193	27348.6061
186.0499	186.0499	34745.5605
186.0611	186.0611	18600.0963
186.0635	186.0635	48745.025
186.9407	186.9407	10752.8659
186.9735	186.9735	18193.0161
187.0088	187.0088	10368.2316
187.0451	187.0451	136742.9331
187.0540	187.0540	17647.5968
187.0587	187.0587	24258.3049
187.0815	187.0815	173999.5156
188.0291	188.0291	41934.9314
188.0404	188.0404	15828.6579
188.9915	188.9915	52472.3863
189.0303	189.0303	41890.9257
189.0608	189.0608	24690.7967
189.0696	189.0696	64545.2908
189.0744	189.0744	13075.8064
189.0971	189.0971	37291.2201
190.0560	190.0560	12449.1657
190.0648	190.0648	10788.9369
191.0400	191.0400	59093.8579
191.0726	191.0726	16229.8629
191.0764	191.0764	17300.8693
191.0788	191.0788	39108.6046
192.0377	192.0377	9218.5343
192.0393	192.0393	27078.0241
192.0740	192.0740	37929.2247
192.1104	192.1104	13785.6131
192.9958	192.9958	61789.8694
193.0582	193.0582	10858.7639
193.0921	193.0921	85800.0623
193.0945	193.0945	31382.4741
194.0550	194.0550	13624.8298
194.0898	194.0898	43613.8972
195.0115	195.0115	43293.5883
195.9955	195.9955	71917.057
196.0012	196.0012	107234.5512
196.0455	196.0455	46087.2362
196.9850	196.9850	15425.5238
196.9907	196.9907	35271.4726
197.0295	197.0295	48156.48
197.0659	197.0659	18945.8358
197.9621	197.9621	110865.2986
198.0111	198.0111	24389.3431
198.0169	198.0169	14077.1315
198.0248	198.0248	22472.5547
198.0498	198.0498	13332.1027
198.0611	198.0611	30109.3997
199.0063	199.0063	54718.9214
199.0087	199.0087	100126.3182
199.0145	199.0145	20213.6616
199.0451	199.0451	274906.5377
199.0564	199.0564	54868.6037
199.0815	199.0815	51224.4319
199.9903	199.9903	124774.8464
200.0291	200.0291	57342.8766
200.0404	200.0404	52708.5704
200.0485	200.0485	11042.9889
200.0618	200.0618	16724.8583
201.0244	201.0244	35420.7786
201.0608	201.0608	135769.019
201.0745	201.0745	12074.1432
201.0972	201.0972	72808.3848
202.0060	202.0060	36175.3471
202.0108	202.0108	86006.9636
202.0131	202.0131	27921.4
202.0196	202.0196	18197.6748
202.0448	202.0448	59058.892
202.0560	202.0560	24396.9495
202.0774	202.0774	47731.315
202.9332	202.9332	66612.8499
203.0037	203.0037	23426.7329
203.0072	203.0072	422111.7242
203.0094	203.0094	159895.7885
203.0400	203.0400	20043.4838
203.0788	203.0788	11402.2784
203.0900	203.0900	21223.2554
204.0290	204.0290	490551.5543
204.0742	204.0742	37893.6889
204.0806	204.0806	15788.0209
204.9128	204.9128	92880.941
204.9515	204.9515	10688.1838
204.9959	204.9959	17682.0011
205.0253	205.0253	2177132.528
205.0322	205.0322	13605.703
205.0582	205.0582	63665.7402
205.0640	205.0640	22039.2078
205.0946	205.0946	31970.3403
206.0286	206.0286	84805.3481
206.0534	206.0534	16139.0869
206.0550	206.0550	14023.8254
206.0898	206.0898	14299.4622
206.9478	206.9478	60505.8838
207.0410	207.0410	11945.7109
207.0503	207.0503	21970.6505
208.0013	208.0013	46310.4839
208.0343	208.0343	42325.213
208.0456	208.0456	29488.6342
208.1055	208.1055	14537.4395
208.9966	208.9966	76773.0521
209.0408	209.0408	16568.4865
209.0660	209.0660	82907.0496
210.0112	210.0112	13619.2323
210.0248	210.0248	17384.0525
210.0500	210.0500	50237.2896
210.0612	210.0612	28309.0731
210.1211	210.1211	11543.2575
211.0064	211.0064	41833.5952
211.0088	211.0088	13006.4811
211.0452	211.0452	27872.5577
211.0565	211.0565	21335.5622
212.0166	212.0166	11600.0784
212.0268	212.0268	35727.5418
212.0405	212.0405	34307.6116
212.0769	212.0769	10240.5995
213.0221	213.0221	459770.7999
213.0244	213.0244	224908.0067
213.0609	213.0609	79178.9718
213.0697	213.0697	10360.6893
213.0973	213.0973	10640.2221
214.0061	214.0061	70733.542
214.0197	214.0197	19888.1572
214.0254	214.0254	12517.3105
214.0381	214.0381	66499.136
214.0449	214.0449	47636.9065
214.0561	214.0561	37943.3378
214.0585	214.0585	56248.97
215.0401	215.0401	25955.4494
215.0459	215.0459	13729.6623
215.0696	215.0696	36379.6769
