150.9211	150.9211	13164.5756
150.9523	150.9523	6209.0259
150.9852	150.9852	23398.0538
151.0035	151.0035	17276.6104
151.0415	151.0415	5436.8524
151.0477	151.0477	17214.9099
151.0499	151.0499	25409.8759
151.0541	151.0541	10481.4277
151.0672	151.0672	16945.0898
151.0840	151.084	10764.4866
151.0865	151.0865	60311.9227
151.1228	151.1228	14710.0803
151.9692	151.9692	17332.9948
152.0192	152.0192	4928.8397
152.0317	152.0317	10835.4308
152.0341	152.0341	13738.3914
152.0493	152.0493	34826.3196
152.0560	152.056	61422.7077
152.0619	152.0619	571144.1492
152.0704	152.0704	43891.0161
152.0817	152.0817	32174.2196
152.0875	152.0875	15515.3701
152.1068	152.1068	29726.6929
152.1432	152.1432	17961.7223
152.9740	152.974	5500.7084
153.0352	153.0352	5607.1806
153.0446	153.0446	14073.7033
153.0464	153.0464	7949.3948
153.0524	153.0524	156951.9146
153.0571	153.0571	110895.9409
153.0655	153.0655	95620.7061
153.0697	153.0697	181817.7388
153.0828	153.0828	15498.0957
153.1021	153.1021	77788.9861
153.1384	153.1384	47064.6471
153.9703	153.9703	143171.1376
153.9848	153.9848	21333.335
153.9896	153.9896	46589.217
154.0110	154.011	7659.1628
154.0348	154.0348	16625.4752
154.0477	154.0477	11878.4834
154.0498	154.0498	6198.797
154.0524	154.0524	5769.4693
154.0585	154.0585	11143.0956
154.0650	154.065	1925217.963
154.0729	154.0729	14358.6476
154.0775	154.0775	13358.8257
154.0860	154.086	16241.2929
154.0973	154.0973	14485.2404
154.1031	154.1031	13318.0941
154.1224	154.1224	42665.6412
154.9667	154.9667	330247.3531
154.9688	154.9688	397688.5677
154.9743	154.9743	9160.8404
154.9859	154.9859	247546.2952
154.9950	154.995	9076.4066
155.0188	155.0188	51324.4954
155.0352	155.0352	14831.7496
155.0425	155.0425	27338.8399
155.0449	155.0449	12597.4086
155.0489	155.0489	17893.2662
155.0508	155.0508	15532.3312
155.0602	155.0602	481664.0152
155.0649	155.0649	15897.0785
155.0683	155.0683	218375.067
155.0727	155.0727	225770.3966
155.0813	155.0813	68184.7326
155.0852	155.0852	18033.6987
155.0925	155.0925	8159.2861
155.1177	155.1177	59686.5576
155.9903	155.9903	5478.6261
156.0029	156.0029	43790.6913
156.0316	156.0316	94280.0545
156.0392	156.0392	26426.966
156.0442	156.0442	30387.4342
156.0614	156.0614	103737.8701
156.0635	156.0635	41488.6428
156.0654	156.0654	7746.3153
156.0680	156.068	484517.969
156.0700	156.07	8699.7836
156.0716	156.0716	4034.3145
156.0766	156.0766	191641.2883
156.0806	156.0806	1017754.916
156.0822	156.0822	19432.8655
156.1017	156.1017	32227.7177
156.1129	156.1129	6998.8479
156.1381	156.1381	4307.723
156.9617	156.9617	10968.4365
156.9982	156.9982	106393.7707
157.0040	157.004	9754.0128
157.0107	157.0107	7598.6125
157.0280	157.028	135463.5686
157.0345	157.0345	201684.43
157.0521	157.0521	20814.7728
157.0606	157.0606	18835.0486
157.0647	157.0647	36785.683
157.0665	157.0665	64140.6123
157.0714	157.0714	39220.9009
157.0759	157.0759	821331.7139
157.0839	157.0839	99440.5486
157.0884	157.0884	100671.2394
157.0970	157.097	21492.3264
157.1082	157.1082	74793.9533
157.1334	157.1334	15581.0131
158.0060	158.006	18714.1417
158.0149	158.0149	7811.9475
158.0186	158.0186	86260.9313
158.0233	158.0233	10462.4286
158.0267	158.0267	6278.7945
158.0473	158.0473	8142.5195
158.0549	158.0549	66488.8254
158.0599	158.0599	172016.717
158.0711	158.0711	7938.221
158.0770	158.077	13242.3956
158.0793	158.0793	69530.9977
158.0837	158.0837	609081.7049
158.0922	158.0922	71973.744
158.0962	158.0962	206572.2169
158.0980	158.098	14952.3027
158.1174	158.1174	6153.1129
158.9773	158.9773	5988.7571
158.9833	158.9833	4752.3581
159.0002	159.0002	10503.1918
159.0026	159.0026	6358.1007
159.0114	159.0114	6009.4634
159.0138	159.0138	138665.2449
159.0197	159.0197	73844.3275
159.0390	159.039	5966.4724
159.0437	159.0437	8563.345
159.0502	159.0502	229219.1433
159.0552	159.0552	14174.085
159.0611	159.0611	7565.9057
159.0633	159.0633	13939.5623
159.0677	159.0677	44840.525
159.0763	159.0763	22752.7725
159.0812	159.0812	61848.6037
159.0873	159.0873	50218.5349
159.0915	159.0915	3475897.755
159.0994	159.0994	15614.4789
159.1237	159.1237	5857.1966
159.9954	159.9954	15132.3621
159.9979	159.9979	153415.2963
160.0026	160.0026	1142036.574
160.0213	160.0213	13437.897
160.0342	160.0342	74751.5956
160.0390	160.039	9538.5479
160.0675	160.0675	5725.3108
160.0706	160.0706	51843.9843
160.0755	160.0755	336949.5448
160.0772	160.0772	300940.9299
160.0867	160.0867	12419.0657
160.0885	160.0885	29530.0552
160.0948	160.0948	363671.6668
160.1078	160.1078	52927.1102
160.1118	160.1118	21190.2064
160.9073	160.9073	27576.4194
160.9615	160.9615	22364.465
160.9990	160.999	4830028.18
161.0059	161.0059	22493.0619
161.0070	161.007	4145.5968
