150.0462	150.0462	1328.769
151.0212	151.0212	1654.4989
151.0324	151.0324	1831.1305
151.0415	151.0415	2197.9341
151.0477	151.0477	2215.248
151.0500	151.0500	31598.5304
151.0541	151.0541	23892.7736
151.0841	151.0841	3155.6204
151.0865	151.0865	236531.522
151.0977	151.0977	3896.0129
151.1058	151.1058	1311.139
151.1229	151.1229	70015.7001
152.0317	152.0317	2058.8214
152.0494	152.0494	37066.1003
152.0527	152.0527	2224.6567
152.0619	152.0619	1467144.657
152.0705	152.0705	72955.1902
152.0817	152.0817	76902.4527
152.0898	152.0898	4967.9819
152.0943	152.0943	1913.6302
152.1069	152.1069	59289.2911
152.1181	152.1181	10295.2693
152.1433	152.1433	25138.3116
153.0446	153.0446	8130.1885
153.0572	153.0572	115689.2973
153.0654	153.0654	185689.3215
153.0698	153.0698	511576.495
153.1021	153.1021	172542.5504
153.1133	153.1133	1765.7758
153.1385	153.1385	40840.431
154.0608	154.0608	7006.7152
154.0650	154.0650	1335147.298
154.0686	154.0686	2799.5304
154.0731	154.0731	48957.0578
154.0775	154.0775	55265.5206
154.0861	154.0861	54266.1732
154.0973	154.0973	16633.0614
154.1055	154.1055	2581.3798
154.1225	154.1225	24422.7973
154.1337	154.1337	1221.675
155.0450	155.0450	2249.165
155.0490	155.0490	27425.1409
155.0602	155.0602	394910.2498
155.0683	155.0683	125730.9804
155.0728	155.0728	159470.1792
155.0813	155.0813	39784.3037
155.0854	155.0854	84156.6638
155.0926	155.0926	31877.0166
155.1177	155.1177	71277.6807
156.0442	156.0442	23613.0892
156.0555	156.0555	26076.545
156.0636	156.0636	19372.9945
156.0680	156.0680	300894.1117
156.0764	156.0764	4622.0998
156.0807	156.0807	807726.3855
156.0888	156.0888	1165.1039
156.1018	156.1018	27700.4973
156.1131	156.1131	5752.8076
157.0348	157.0348	3928.7466
157.0521	157.0521	7298.0898
157.0607	157.0607	3487.903
157.0634	157.0634	57747.2694
157.0647	157.0647	118855.9653
157.0715	157.0715	14308.6649
157.0759	157.0759	487874.7039
157.0840	157.0840	70548.9715
157.0885	157.0885	110623.4108
157.0970	157.0970	13612.4116
157.1011	157.1011	1594.7461
157.1083	157.1083	171105.6494
157.1335	157.1335	1846.1642
158.0150	158.0150	2383.8118
158.0186	158.0186	5255.3198
158.0599	158.0599	174726.2185
158.0680	158.0680	2342.4199
158.0712	158.0712	110538.3355
158.0725	158.0725	1744.5657
158.0793	158.0793	31458.9079
158.0837	158.0837	211828.6865
158.0922	158.0922	8856.8409
158.0963	158.0963	264893.8823
159.0139	159.0139	9085.1333
159.0262	159.0262	1152.4234
159.0440	159.0440	2154.5641
159.0504	159.0504	10626.8258
159.0552	159.0552	36086.323
159.0633	159.0633	3781.8464
159.0664	159.0664	9038.1225
159.0678	159.0678	140788.5475
159.0790	159.0790	11030.9594
159.0803	159.0803	24166.5832
159.0871	159.0871	6517.0663
159.0916	159.0916	891711.8159
159.0997	159.0997	10740.4422
159.1041	159.1041	2821.6385
159.1239	159.1239	2495.2872
160.0214	160.0214	8293.6717
160.0392	160.0392	2126.2421
160.0504	160.0504	10664.6601
160.0630	160.0630	3028.9775
160.0711	160.0711	1700.7665
160.0756	160.0756	365219.356
160.0868	160.0868	189286.0285
160.0949	160.0949	70192.2884
160.0994	160.0994	3198.1157
160.1119	160.1119	114945.6769
161.0384	161.0384	56852.0375
161.0418	161.0418	2363.6972
161.0596	161.0596	12386.7008
161.0684	161.0684	7047.4337
161.0708	161.0708	128109.5966
161.0789	161.0789	16720.3681
161.0820	161.0820	46151.3628
161.0901	161.0901	5414.7538
161.0947	161.0947	1327.1392
161.1072	161.1072	105754.3334
161.1153	161.1153	1939.1197
162.0370	162.0370	21845.0993
162.0462	162.0462	14471.0667
162.0548	162.0548	194456.1912
162.0637	162.0637	1765.7605
162.0660	162.0660	86570.732
162.0742	162.0742	1429.2042
162.0912	162.0912	85940.8682
162.1024	162.1024	158536.0507
162.1105	162.1105	1152.9393
162.1276	162.1276	14321.8724
163.0210	163.0210	1469.5187
163.0323	163.0323	2764.6699
163.0477	163.0477	3409.193
163.0500	163.0500	18390.8539
163.0540	163.0540	601467.7255
163.0581	163.0581	2058.5037
163.0613	163.0613	3811.3132
163.0840	163.0840	21220.6148
163.0864	163.0864	126300.3008
163.0977	163.0977	16927.0113
163.1058	163.1058	3419.1866
163.1228	163.1228	75695.8708
164.0452	164.0452	4026.9806
164.0493	164.0493	112603.7319
164.0526	164.0526	1215.4305
164.0574	164.0574	58645.8093
164.0619	164.0619	64092.9107
164.0704	164.0704	20320.2899
164.0817	164.0817	152500.488
164.1069	164.1069	19838.2801
164.1181	164.1181	63714.6218
164.1432	164.1432	1237.3035
165.0446	165.0446	3226.1452
165.0527	165.0527	2305.3956
165.0572	165.0572	34466.4102
165.0634	165.0634	8735.5284
165.0658	165.0658	103728.5823
165.0698	165.0698	1489775.383
165.0770	165.0770	63520.2258
165.0851	165.0851	1903.6239
165.1021	165.1021	171830.1393
165.1134	165.1134	9805.6401
165.1385	165.1385	47930.3898
166.0524	166.0524	16185.4113
166.0609	166.0609	3948.1393
166.0650	166.0650	569076.0117
166.0731	166.0731	169178.6366
166.0776	166.0776	60260.823
166.0861	166.0861	34961.6776
166.0974	166.0974	143582.0303
166.1055	166.1055	3035.784
166.1225	166.1225	24327.792
166.1337	166.1337	8660.3606
167.0450	167.0450	13419.8506
167.0602	167.0602	144207.9015
167.0684	167.0684	51073.7
167.0728	167.0728	1312344.11
167.0764	167.0764	1805.3904
167.0814	167.0814	160602.3578
167.0854	167.0854	87039.9053
167.0926	167.0926	43270.8009
167.1178	167.1178	103665.3483
167.1290	167.1290	1261.0035
167.1541	167.1541	31067.2135
168.0556	168.0556	5322.0013
168.0568	168.0568	212866.3562
168.0636	168.0636	3818.1598
168.0681	168.0681	235042.2846
